dataset,trial,seed,time_train,time_test,energy_train,energy_test,accuracy,precision,recall,fpr,f1_score,auc,accuracy@5FPR,precision@5FPR,recall@5FPR,fpr@5FPR,f1_score@5FPR,fpr_ratio_age,fpr_ratio_income,fpr_ratio_employment
Variant I,85,347381,673.8958556652069,7.59847092628479,120650.132,1376.555,0.9574411004341251,0.1396524097128066,0.3936761640027797,0.0345318900520452,0.20616868346829223,0.6795721369753672,0.9574411004341251,0.1396524097128066,0.3936761640027797,0.0345318900520452,0.20616868346829223,0.9472044448459738,0.990595022995921,0.9321783213311737
Variant II,85,347381,675.4786598682404,7.556077718734741,119672.582,1375.768,0.9481391151651138,0.12678090103966114,0.4576094510076442,0.04487661528110344,0.1985526910900045,0.7063664178632704,0.9481391151651138,0.12678090103966114,0.4576094510076442,0.04487661528110344,0.1985526910900045,0.9735309154201021,0.9831568673060763,0.998779791637192
Variant III,85,347381,649.6694147586823,9.034652948379517,116551.03,1675.443,0.974039193617796,0.1282840722495895,0.2356711915535445,0.01776838758262907,0.1661350345560872,0.6089514019854577,0.974039193617796,0.1282840722495895,0.2356711915535445,0.01776838758262907,0.1661350345560872,0.9398862882869307,0.9431910425430429,0.8878368913479714
Variant IV,85,347381,647.7354097366333,8.88606071472168,114985.18,1615.594,0.9444536396438148,0.08163740873077521,0.3963046757164404,0.049464479959835994,0.1353858044570398,0.6734200978783021,0.9444536396438148,0.08163740873077521,0.3963046757164404,0.049464479959835994,0.1353858044570398,0.9852885879477226,0.9937661212515013,0.9768782625292548
Variant V,85,347381,644.1129419803619,8.868346691131592,114527.924,1555.621,0.9700792810089708,0.13432359048075387,0.31711915535444946,0.0226759267006945,0.188713115673735,0.6472216143268774,0.9700792810089708,0.13432359048075387,0.31711915535444946,0.0226759267006945,0.188713115673735,0.978970028150356,0.9978992632909511,0.9654459832333677
Base,86,310804,671.2013335227966,7.580536842346191,122306.223,1370.898,0.9395105628478472,0.11764233518027785,0.5090340514246005,0.05436024795555402,0.19111603939729957,0.7273369017345231,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,86,310804,672.1397113800049,7.575323104858398,120731.783,1391.598,0.9563728598604946,0.1373744619799139,0.3992355802640723,0.035694496665545285,0.20441202632983455,0.6817705417992636,0.9563728598604946,0.1373744619799139,0.3992355802640723,0.035694496665545285,0.20441202632983455,0.9761824911344414,0.9846658302552873,0.9966321711431434
Variant II,86,310804,671.5984332561493,7.632049322128296,120895.655,1392.129,0.9600117067460124,0.15292275574112735,0.40722724113968034,0.0321176261057131,0.22234870043634986,0.6875548075169836,0.9600117067460124,0.15292275574112735,0.40722724113968034,0.0321176261057131,0.22234870043634986,0.9897925752908316,0.9561999516809219,0.9652447267225602
Variant III,86,310804,647.3043904304504,9.051489353179932,117861.063,1643.056,0.9457901618722897,0.08604706441644877,0.4095022624434389,0.04825955986946699,0.14221174621881752,0.680621351286986,0.9457901618722897,0.08604706441644877,0.4095022624434389,0.04825955986946699,0.14221174621881752,0.9663334774829873,0.9793943852140239,0.9823894264971481
Variant IV,86,310804,647.4980916976929,8.754485130310059,117829.13,1594.92,0.975156410341289,0.12438368444643658,0.20927601809954752,0.016345912475943435,0.15603036266516726,0.596465052811802,0.975156410341289,0.12438368444643658,0.20927601809954752,0.016345912475943435,0.15603036266516726,0.9932791190925888,0.9809901674562712,0.9935795746296768
