dataset,trial,seed,time_train,time_test,energy_train,energy_test,accuracy,precision,recall,fpr,f1_score,auc,accuracy@5FPR,precision@5FPR,recall@5FPR,fpr@5FPR,f1_score@5FPR,fpr_ratio_age,fpr_ratio_income,fpr_ratio_employment
Variant V,78,444936,341.0096516609192,4.470064640045166,40888.259,479.33,0.9520507133635672,0.10234959060163759,0.4336349924585219,0.04219730566479792,0.165610599078341,0.695718843396862,0.9520507133635672,0.10234959060163759,0.4336349924585219,0.04219730566479792,0.165610599078341,0.9895638953005939,0.9703763556237278,0.9719434151633273
Base,79,895958,357.96390676498413,3.833439826965332,42771.055,399.854,0.9407251318221949,0.11822822328338548,0.49895760945100764,0.052984915872222746,0.19116080937167199,0.7229863467893926,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,79,895958,358.14289832115173,3.8276031017303467,42596.669,410.809,0.9425686551875518,0.11328464614849591,0.4527449617790132,0.05045712702590387,0.18122392211404728,0.7011439173765546,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,79,895958,358.44647765159607,3.8207945823669434,42708.988,401.141,0.9274425637773767,0.1034573940635949,0.5437804030576789,0.0670947697544179,0.17384059983337963,0.7383428166516306,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant III,79,895958,341.35835886001587,4.443251848220825,40873.694,469.397,0.9543223873680029,0.09463508941517641,0.3691553544494721,0.03918500543887541,0.15065015003462337,0.6649851745052984,0.9543223873680029,0.09463508941517641,0.3691553544494721,0.03918500543887541,0.15065015003462337,0.9990879493126033,0.9994540352286596,0.9636285709887719
Variant IV,79,895958,340.94355487823486,4.313753843307495,40720.058,459.329,0.9557747691085439,0.0887410440122825,0.3269230769230769,0.037247929043594676,0.13959104814039608,0.6448375739397412,0.9557747691085439,0.0887410440122825,0.3269230769230769,0.037247929043594676,0.13959104814039608,0.988982872001368,0.9739533793029935,0.9984977005194489
Variant V,79,895958,343.4855308532715,4.465017557144165,41052.805,468.048,0.9559320070177761,0.10097784873278787,0.3815987933634992,0.03769559032716927,0.15969701751617485,0.671951601518165,0.9559320070177761,0.10097784873278787,0.3815987933634992,0.03769559032716927,0.15969701751617485,0.984010339315524,0.9912592334066855,0.9850005635186388
Base,80,858828,357.1299171447754,3.8237764835357666,42525.287,400.727,0.9546268249020784,0.13836973654582302,0.4270326615705351,0.03786121019328858,0.2090136054421769,0.6945857256886233,0.9546268249020784,0.13836973654582302,0.4270326615705351,0.03786121019328858,0.2090136054421769,0.9578666542334873,0.9892659228166436,0.9662557243571414
Variant I,80,858828,357.30085253715515,3.8241097927093506,42544.831,400.04,0.9336373835422662,0.10478225628177731,0.49409312022237667,0.060104288286862054,0.17289804851358745,0.7169944159677573,0.9859616604068094,0,0.0,0.0,0,0,0,0
Variant II,80,858828,358.43410778045654,3.819533109664917,42647.644,400.006,0.9472513535925077,0.13163757890828073,0.4927032661570535,0.04627669047948865,0.20776556776556773,0.7232132878387824,0.9472513535925077,0.13163757890828073,0.4927032661570535,0.04627669047948865,0.20776556776556773,0.9911945332955584,0.9878067976013677,0.976436909440015
Variant III,80,858828,341.9213676452637,4.444655418395996,40877.046,478.085,0.9608560362805786,0.10756283145031127,0.35180995475113125,0.03238641117898084,0.16475366413561718,0.6597117717860752,0.9608560362805786,0.10756283145031127,0.35180995475113125,0.03238641117898084,0.16475366413561718,0.9580390877642433,0.9602129646005326,0.9950208099839475
Variant IV,80,858828,341.1797616481781,4.335296154022217,40606.225,456.593,0.9368979443212287,0.07242736899266902,0.4023378582202112,0.0571709480378211,0.1227565577542568,0.6725834550911951,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,80,858828,341.26786613464355,4.466415643692017,40818.831,479.531,0.9553775364957463,0.09845941141615643,0.3759426847662142,0.03819345661450924,0.15604946000939113,0.6688746140758525,0.9553775364957463,0.09845941141615643,0.3759426847662142,0.03819345661450924,0.15604946000939113,0.9833649487377144,0.9813871920017307,0.9980332726048546
Base,81,575347,358.4303894042969,3.8329966068267822,42562.672,399.734,0.9546073137538962,0.14017017465293327,0.43502432244614314,0.03799478561145384,0.2120237087214225,0.6985147684173446,0.9546073137538962,0.14017017465293327,0.43502432244614314,0.03799478561145384,0.2120237087214225,0.9899676335945939,0.9937958623880127,0.955642107395262
Variant I,81,575347,358.75152802467346,3.8397271633148193,42606.85,410.386,0.9345397785473879,0.10122560145256468,0.4649061848505907,0.05877347475906833,0.16625248508946322,0.7030663550457611,0.9859616604068094,0,0.0,0.0,0,0,0,0
